45493,,* e UMa
105382,,* tet01 Mic
61394,,*  23 Com
3300,,* ksi Cas
15197,Zibal,* zet Eri
45811,,*  27 Hya
103089,,*  57 Cyg
31832,,* psi02 Aur
69879,,* A Boo
20354,,* d Per
79881,,* d Sco
73568,,* ome Boo
110672,,* pi. Aqr
24372,,* tet Dor
28237,,* 139 Tau
70755,,* phi Vir
24010,,*  15 Ori
47029,,HD  82741
55687,,* eps Crt
24659,,* omi Col
101867,,*  29 Vul
102724,,*  55 Cyg
90289,,*  21 Sgr
39138,,* D01 Car
66458,,*  25 CVn
36773,,V* KQ Pup
9095,,HD  12055
31827,,HD  47667
83262,,*  30 Oph
24340,,* mu. Aur
82321,,*  52 Her
78554,,* pi. Ser
116901,,* 104 Aqr
50799,,* r Vel
104019,,* eta Cap
60710,,* G Cen
80179,,* sig Ser
92782,,* ups Dra
111123,,* sig Aqr
90344,Fafnir,*  42 Dra
110386,,*  31 Peg
51459,,*  36 UMa
69226,,* d Boo
12876,,* zet Hyi
6813,,* ome And
93026,,* eta Sct
93174,,* eps CrA
12390,,* eps Cet
83574,,* k Sco
80704,,* g Her
35210,,* 145 CMa
73695,I Boo*,* i Boo
34495,,* A Pup
92088,,HD 173780
40945,,* w Pup
15457,,* kap01 Cet
81008,,* h Her
114104,,*   1 Cas
112203,,* rho Gru
26777,,* 126 Tau
70027,,*  20 Boo
81660,,* g Dra
37297,,* d01 Pup
7007,,* mu. Psc
53807,,*  58 Leo
57328,,* ksi Vir
42134,,* e02 Car
82020,,HD 151613
112374,,* eta Gru
10340,,* b And
14862,,HD  19275
49712,,* Q Vel
87846,,HD 163145
74837,,* eps Cir
64408,,HD 114613
15416,,HD  20468
89918,,*  74 Oph
36431,,HD  59612
93148,,* lam Tel
91918,,HD 172910
64820,,HD 115211
86736,,*  58 Oph
85829,,* nu.02 Dra
94643,,* psi Sgr
70327,,BD+09  2882
2210,,* eta Scl
80181,,* ksi CrB
32438,,*  12 Lyn
71832,,*  31 Boo
81497,,*  42 Her
81122,,* mu. Nor
42483,,* zet Pyx
109068,,* nu. Peg
51808,,HD  91190
15110,,* zet Ari
43825,,* del Pyx
42662,,*   9 Hya
97290,,* f Sgr
12093,,* nu. Cet
106551,,*  72 Cyg
19777,,*  39 Eri
48559,,HD  85859
51979,,HD  92036
82860,,* h Dra
87936,,HD 163376
25539,,* o Tau
63462,,*  37 Com
58484,,* eps Cha
96341,,* iot Tel
118243,,* sig Cas
117301,,* tau Cas
61960,,* rho Vir
11345,,* rho Cet
27468,,* 132 Tau
94820,,* d Sgr
118209,,*  27 Psc
27810,,* lam Col
57443,,HD 102365
37908,,* g Gem
25302,,* psi01 Ori
22453,,*   1 Aur
111841,,*  10 Lac
102831,,* alf Mic
115990,,V* AR Cas
27511,,* 134 Tau
97118,,*  15 Cyg
910,,*   6 Cet
83613,,*  60 Her
51523,,* Y Vel
52009,,V* U Hya
62886,,*  35 Com
37265,,* omi Gem
69896,,* eta Aps
62683,,* p Cen
3801,,* nu. Cas
26885,,* b Ori
97679,,*  12 Vul
6670,,*  46 Cet
64583,,HD 114837
80686,,* zet TrA
33485,,* psi10 Aur
102790,,* zet Ind
98055,,* psi Cyg
23835,,* m Tau
12623,,*  12 Per
23362,,HD  32309
34622,,*  20 Mon
52085,,* phi Hya
81724,,*  24 Sco
34752,,*  63 Aur
74604,,* i Lup
113186,,* rho Peg
73473,,* del Lib
30093,,HD  44131
83608,Alrakis,* mu. Dra
21139,,*  45 Eri
111310,,* nu. Tuc
101692,,*  70 Aql
101101,,*  69 Aql
66257,,V* BH CVn
28574,,*   3 Mon
9061,,*  56 Cet
30520,,* psi01 Aur
75379,,* eps Lib
102388,,*  30 Vul
36547,,V* VZ Cam
28816,,*  17 Lep
67480,,* e Boo
92689,,HD 175535
34059,,* H Pup
88726,,CD-43 12272
54204,,* chi01 Hya
66200,,* o Vir
72631,,*  11 Lib
69269,,V* ET Vir
23179,,* ome Aur
73996,,* c Boo
117073,,*  78 Peg
19990,,* ome02 Tau
79375,,* psi Sco
20252,,*  54 Per
59847,,*   7 Com
39079,,*  27 Mon
56280,,*  17 Crt
114939,,* chi Aqr
99770,,* b03 Cyg
99303,,* b02 Cyg
96483,,* kap Aql
36942,,* Q Car
62763,,*  31 Com
56986,,HD 101570
43937,,* b01 Car
37609,,*  24 Lyn
99120,,* ksi Tel
10280,,* iot Tri
48615,,HD  85951
80650,,*  15 Dra
33357,,HD  51799
50933,,V* ET UMa
35727,,HD  57821
99742,,* rho Aql
39424,,* chi Gem
101138,,* ome01 Cyg
13905,,*  24 Per
64166,,* psi Hya
43347,,* g Vel
6242,,* phi Cas
18505,,HD  24479
3414,,* pi. Cas
79822,,* eta UMi
55945,,* tau Leo
117245,,*  19 Psc
78207,,*  48 Lib
79509,,* kap Nor
115738,,* kap Psc
98068,,*  22 Cyg
98608,,V* NU Pav
112917,,*  15 Lac
88657,,*  98 Her
115590,,*   4 Cas
27949,,* ksi Aur
67494,,*  89 Vir
7918,,HD  10307
78180,,V* CL Dra
11918,,* ome For
24822,,* n Tau
89172,,* 104 Her
15648,,* l Per
89153,,*   1 Sgr
17313,,* o Per
65721,,*  70 Vir
70753,,* l Hya
76742,,*  42 Lib
60172,,* c Vir
38538,,* phi Gem
116310,,*  72 Peg
20250,,* phi Tau
28010,,* ksi Col
5862,,* nu. Phe
50847,,* L Car
117221,,* psi And
9009,,* ome Cas
10053,,*  14 Ari
53824,,* c Leo
37379,,* 140 Pup
90156,,* b Dra
13884,,* bet Hor
23783,,*   9 Aur
78493,,* iot CrB
7999,,HD  10550
76041,,* nu.02 Boo
60746,,*  16 Com
95066,,* f Aql
57696,,HD 102839
98073,,HD 189276
32855,,HD  50235
32844,,* psi07 Aur
17304,,* del For
18488,,HD  24480
98842,,HD 190056
78323,,HD 143009
89348,,*  36 Dra
9505,,* g Per
33971,,*  19 Mon
69389,,V* CU Vir
355,,*   3 Cet
46771,,* ksi Leo
95372,,*   2 Cyg
113288,,V* V424 Lac
66821,,* Q Cen
75312,,* eta CrB
55560,,*  56 UMa
44659,,* ome Hya
40259,,*  20 Pup
21644,,HD  29573
45085,,HD  79186
59856,,HD 106760
88788,,HD 166208
97295,,*  17 Cyg
29034,,* tet Col
96275,,*   9 Vul
19018,,HD  25291
47205,,*  10 Leo
79043,,* kap Her A
29735,,HD  43445
118121,,* eta Tuc
93408,,*  16 Lyr
55588,,HD  98993
94490,,*  54 Dra
88060,,CD-30 15035
25278,,* 111 Tau
33345,,* mu. CMa A
35384,,HD  56169
7719,,* chi And
2219,,*  47 Psc
841,,*  22 And
42088,,* C Vel
84833,,V* V656 Her
60646,,*   6 CVn
60059,,* F Cen
29353,,* eta02 Dor
23430,,HD  32436
98258,,* g Sgr
38423,,* 212 Pup
52425,,HD  92523
46950,,* L Vel
29919,,*   1 Lyn
89981,,HD 169305
95477,,* chi01 Sgr
46880,,HD  82734
91975,,*   4 Aql
20901,,* b Tau
25292,,* sig Aur
68103,,*   9 Boo
51635,,* t Vel
107608,,* tet PsA
87234,,*  35 Dra
87212,,*  30 Dra
72800,,HD 131120
91755,,* c Dra
95261,,* eta Tel
95937,,* e Aql
84671,,* e Oph
28675,,HD  41312
61418,,*  24 Com A
103200,,*  32 Vul
37891,,*   4 Pup
53721,Chalawan,*  47 UMa
83336,,HD 153613
82504,,*  51 Her
41639,,HD  72127
66803,,* m Vir
22479,,*  60 Eri
15219,,HD  20123
183,,* zet Scl
21861,,* bet Cae
111710,Situla,* kap Aqr
64407,,*  53 Vir
28325,,*   2 Mon
58905,,* kap Cha
65468,,* iot01 Mus
8241,,* q02 Eri
105186,,*  68 Cyg
39690,,HD  67582
28991,,HD  42540
65810,,* K Cen
35846,,*  57 Gem
74778,,* del Cir
29800,,* k Ori
37300,,* f Gem
106711,,*  74 Cyg
77811,,* lam Lib
74975,,*   5 Ser
32173,,* psi04 Aur
5317,,*  41 And
108535,,*  16 Cep
37606,,HD  62644
109556,,* lam Cep
37391,51 H. Cep,V* OV Cep
88745,,* b Her
115227,,*   7 Psc
31765,,* V Pup
23649,,* eta02 Pic
117371,,HD 223274
42430,,HD  73752
24505,,HD  34310
25045,,CD-24  3023
104755,,* omi Pav
29134,,* nu. Dor
49485,,HD  87783
53838,,*  49 UMa
102950,,* iot Ind
84033,,HD 154948
30772,,*  10 Mon
29417,,HD  42690
101868,,*  28 Vul
98571,,* e Cyg
96950,,* e02 Sgr
36817,,* n Pup
117718,,* phi Peg
33558,,* t Pup
34909,,*  51 Gem
3810,,*  64 Psc
56243,,* omi01 Cen
101916,,* kap Del
109017,,*  19 Cep
69415,,*  50 Hya
48437,,* gam Sex
93867,,*  18 Aql
107763,,*  14 Peg
51775,,*  48 Leo
14954,,*  94 Cet
47452,,* kap Hya
81292,,*  17 Dra
83947,,HD 155410
46928,,HD  83979
21060,,* del Cae
21727,,*   3 Cam
52457,,*  41 LMi
32558,,HD  49331
73129,,* tet Cir
38872,,* N Pup
55598,,* lam Crt
29271,,* alf Men
17771,,* e Tau
51437,,* bet Sex
111532,,*  31 Cep
51718,,*  44 Hya
92814,,HD 175156
22565,,* i Tau
25110,,HD  33564
99080,,*  17 Vul
48113,,*  15 LMi
108036,,* mu. Cap
41483,,* F Vel
25541,,* phi Aur
106999,,*  75 Cyg
36114,,HD  59219
3781,,* lam Hyi
9110,,* iot Ari
35699,,*  56 Gem
46283,,* I Vel
31278,,HD  46487
16292,,HD  21447
23265,,HD  30338
115444,,*  66 Peg
59819,,*   6 Com
90037,,HD 168592
110256,,* eps Oct
108022,,*  16 Peg
47965,,*  44 Lyn
87194,,*  87 Her
117020,,*  77 Peg
43413,,* f Vel
109102,,HD 209945
55597,,CPD-64  1657
79302,,HD 145250
98920,,* eta Sge
113561,,V* V509 Cas
70400,,HD 126248
88899,,* 101 Her
15737,,*  63 Ari
19461,,BD+80   125
85162,,HD 157243
57613,,V* II Hya
117689,,* gam01 Oct
82129,,V* LP TrA
64803,,* r Cen
13775,,*  21 Per
20522,,* r Tau
107382,,* c Cap
94885,,*  23 Aql
106944,,* d Aqr
27534,,* eps Dor
78481,,* r Her
23941,,*  68 Eri
111795,,V* V416 Lac
109973,,* mu.02 Gru
102693,,* iot Mic
77982,,* kap TrA
48833,,*  19 LMi
112242,,*  13 Lac
90191,Alathfar,* mu. Lyr
33104,,*  43 Cam
18213,,* i Eri
94083,,*  59 Dra
108317,,V* VV Cep
91875,,* lam CrA
6960,,*  48 Cet
14240,,* mu. Hor
101477,,* nu. Mic
8882,,* phi Phe
86796,Cervantes,* mu. Ara
45505,,HD  80108
90806,,HD 170680
89935,,* t Her
38373,,* zet CMi
37664,,* W Pup
62356,,*  27 Com
110391,,*  47 Aqr
96327,,*  37 Aql
53261,,*  44 UMa
91105,,HD 171391
61468,,HD 109536
35710,,*  65 Aur
97675,,* omi Aql
113860,,* pi. PsA
118234,,* pi. Phe
1158,,V* AD Cet
6061,,* f Psc
73826,,HD 133340
145,,*  29 Psc
79653,,* tet Nor
15890,,V* CQ Cam
11477,,* phi For
104043,,* alf Oct
69038,,V* BY Boo
40843,,* chi Cnc
84887,,*  70 Her
41325,,HD  71115
34105,,V* V386 Car
38016,,* pi. Gem
17886,,* n Per
95498,,*   4 Vul
33779,,*  23 Car
78105,,* ksi01 Lup
16322,,* s Tau
5799,,*  37 Cet
76307,,* mu. CrB
70012,,* ups Vir
93163,,* ome Pav
56000,,HD  99803
25429,,* lam Dor
32765,,* X Pup
94477,,*  21 Aql
39567,,*   8 Cnc
64906,,*  21 CVn
38917,,* O Pup
100122,,*  35 Cyg
59504,,V* CO Cam
84626,,* omi Oph A
2900,,V* V428 And
37088,,*  25 Mon
34033,,HD  52960
60221,,HD 107418
98425,,*  25 Cyg
74605,,HD 136064
64078,,*  49 Vir
37946,,V* DU Lyn
114520,,*  59 Peg
101984,,* ups Cap
82073,,* i Her
58803,,HD 104731
54360,,*  46 Cen
42834,,* D Vel
5544,,* g Psc
47654,,*  27 UMa
9459,,* chi Phe
74707,,HD 135345
72197,,* m Hya
11784,,*  14 Tri
75761,,*  10 Ser
43531,,*  35 Lyn
101936,,*   1 Aqr
40429,,* C Car
73776,,* eta Cir
75530,,* tau01 Ser
38382,,*   9 Pup
44946,,* ksi Cnc
51814,,*  37 UMa
11060,,* i Per
67929,,* p Vir
90887,,HD 170642
31084,,HD  46184
107095,,*  42 Cap
13717,,HD  18331
105570,,* bet Equ
38211,,*   6 Pup
87563,,* f Her
63210,,* H Cen
12832,,*  38 Ari
3909,,* phi02 Cet
61910,,BD-12  3676
95556,,*   4 Cyg
95447,,* b Aql
58188,,* eta Crt
20507,,* ksi Eri
12273,,HD  15920
2381,,HD   2696
96459,,HD 185351
117629,,* i03 Aqr
104963,,* phi Cap
93815,,* rho Tel
59151,,HD 105340
104085,,* mu. Ind
52469,,HD  92787
92646,,* kap Tel
26640,,* 125 Tau
1708,,* iot Scl
22833,,* g Ori
33682,,HD  53501
96665,,* sig Aql
55137,,*  75 Leo
101260,,*  73 Dra
45333,,* c UMa
99853,,*  22 Vul
25918,,* gam Men
41296,,HD  71510
2225,,HD   2421
73036,,HD 131342
117315,,* sig Phe
27204,,* mu. Col
19171,,*  41 Tau
35951,,HD  58343
8016,,*  42 Cas
107230,,*  78 Dra
69373,,HD 124730
30717,,*  77 Ori
105268,,*   6 Cep
51362,,* del Sex
64792,,* e Vir
11072,,* kap For
103294,,*  17 Del
23840,,V* WZ Dor
42425,,* tet Vol
111797,,*  30 Cep
80874,,HD 148291
77277,,HD 141653
73945,,* nu. Lib
39070,,V* V460 Car
85312,,* kap Ara
115404,,*  97 Aqr
28744,,HD  41335
27971,,*  31 Cam
68269,,*  47 Hya
33927,,* ome Gem
34081,,* C Pup
60189,,* zet Crv
32104,,*  26 Gem
57047,,*  26 Crt
30932,,*  61 Pic
93917,,*  17 Lyr
80197,,* nu.01 CrB
42679,,HD  74371
63901,,*  14 CVn
21296,,*  47 Eri
36238,,*  63 Gem
42540,,HD  74067
35146,,*  18 Lyn
19949,,HD  26764
2762,,*  13 Cet
92226,,* mu. CrA
90441,,* d Ser
2355,,*  28 And
29650,,*  71 Ori
39961,,HD  68217
115126,,*  94 Aqr
32064,,HD  48217
19205,,* psi Tau
5737,,* zet Psc A
64725,,*  57 Vir
111449,,* ups Aqr
5300,,* ups Phe
85079,,* iot Ara
12484,,* zet Hor
28296,,*  60 Ori
77578,,* ome Ser
30679,,*   5 Lyn
66098,,* h Vir
30457,,HD  44951
3505,,HD   4247
9763,,*  49 Cas
98583,,* e Dra
25048,,* rho Aur
92390,,*  29 Sgr
23734,,*  11 Cam
54767,,HD  97583
43970,,* omi01 Cnc
33878,,HD  52666
62267,,* d02 Vir
19799,,HD  26793
116076,Veritate,*  14 And
95260,,*   3 Vul
106093,,* g Cyg
70035,,HD 125158
58684,,*  67 UMa
82216,,* l Her
36265,,* eta CMi
72290,,* b Lup
32562,,* psi06 Aur
31119,,HD  46089
94068,,*  19 Aql
43834,,* rho02 Cnc
53252,,* b03 Hya
44798,,* kap Cnc
82730,,*  23 Oph
86036,,*  26 Dra
14456,,HD  19349
48926,,* eta Ant
44337,,HD  77653
6315,,* l Psc
76939,,* h Lup
63076,,*   8 Dra
10306,,* eta Ari
44154,,* sig03 Cnc
82493,,HD 151804
35907,,*  66 Aur
98636,,*  16 Vul
32292,,*  10 CMa
73909,,HD 134190
45527,,*  23 Hya
101923,,* tau Cap
103571,,* eps Equ C
79540,,* chi Sco
16803,,*  20 Eri
15371,,* zet02 Ret
56779,,* ome Vir
950,,* tet Scl
90200,,HD 168905
64348,,HD 114474
35393,,* F Pup
20384,,* eta Ret
42334,,* eta Pyx
36641,,* del01 CMi
32480,,* psi05 Aur
25197,,*  16 Cam
112529,,*  68 Aqr
17457,,*  24 Eri
7981,,* 107 Psc
3949,,* rho Phe
45344,,* z Vel
37921,,*  11 CMi
113864,,HD 218029
112031,,*  12 Lac
39487,,V* MZ Pup
86305,,* pi. Ara
51502,,HD  90089
92056,,HD 174980
93903,,* iot Lyr
13141,,* nu. Hor
25202,,*   8 Lep
7955,,* pi. Scl
50414,,* eps Sex
76534,,* phi Boo
31688,,HD  47536
31165,,HD  46568
90067,,HD 169191
104738,,HD 201772
69068,,*  13 Boo
93256,,HD 176527
45631,,* K Vel
31434,,*  49 Aur
75828,,HD 137709
56975,,*  92 Leo
48883,,* nu. Leo
56573,,* C02 Cen
13165,,* pi. Ari
27386,,*  52 Ori
20266,,HD  27022
45328,,HD  79846
49698,,HD  88323
36760,,*  68 Gem
11738,,HD  15694
30073,,*   7 Mon
57477,,HD 102328
107843,,* lam Oct
93203,,*  11 Aql
83313,,* d Her
65581,,* i Vir
51313,,HD  91056
9727,,*  47 Cas
10320,,* mu. For
11757,,* mu. Hyi
109693,,HD 212710
32537,,* x Pup
72929,,*  12 Lib
6999,,*  49 And
48682,,*  31 UMa
117218,,* i02 Aqr
60122,,*   3 CVn
100195,,* sig Cap
23871,,* l Tau
29048,,*  19 Lep
91014,,HD 171034
45455,,*  17 UMa
58587,,*  31 Crt
81437,,HD 150449
26460,,* nu.02 Col
32921,,* d Gem
110618,,* nu. Ind
18788,,*  35 Eri
30953,,HD  46273
7650,,*  40 Cas
80645,,* iot TrA
18453,,*  43 Per
85389,,HD 157661
98103,,* phi Aql
74596,,* chi Boo
45581,HD 80951AB,HD  80951
32492,,*  11 CMa
43142,,HD  74988
41003,,* eta Vol
22040,,* kap Dor
96957,,* chi Aql
814,,* gam03 Oct
11021,,*  69 Cet
11486,,*  12 Tri
92824,,* chi Oct
9312,,HD  11946
69612,,*  15 Boo
27947,,HD  40292
107472,,*  12 Peg
10793,,*  10 Tri
983,,HD    787
106327,,* ksi Gru
20704,,HD  27971
24873,,* nu. Lep
19719,,*  46 Tau
48390,,* g Leo
22287,,*   4 Cam
8209,,* eps Scl
105898,,HD 204411
116820,,* mu. Scl
47479,,HD  84121
23467,,* bet Men
39780,,* mu.02 Cnc
45290,,*  36 Lyn
12489,,*  33 Ari
103511,,*  33 Vul
100541,,HD 194013
16499,,*  36 Per
21928,,*  59 Per
117730,,*  82 Peg
85084,,*  43 Oph
56034,,*  57 UMa
21914,,* lam Pic
104365,,* chi Cap
37704,,* c Gem
114200,,*   4 And
3231,,*  32 And
107151,,*   7 Peg
105942,,*  70 Cyg
12225,,* eta Hor
89773,,* 105 Her
94150,,HD 177389
45544,,HD  80170
104974,,*  29 Cap
55016,,* n Leo
10819,,* c And
27243,,HD  38871
56997,,*  61 UMa
110649,,HD 212330
59654,,* D Cen
10366,,*   6 Per
80945,,HD 148688
37701,,*  50 Cam
85667,,HD 158614
21515,,*  49 Eri
84177,,*  37 Oph
97749,,V* V3961 Sgr
98624,,* mu.02 Pav
112781,,* ksi Oct
72489,,* mu. Lib
26126,,*  38 Ori
57111,,*   3 Dra
60449,,* x01 Cen
41260,,HD  71176
73049,,HD 131625
52911,,* l Leo
99461,,HD 191408
74649,,*   3 Ser
103882,,* zet Mic
39734,,HD  67456
40817,,* kap01 Vol
20161,,HD  27588
5131,,*  74 Psc A
41616,,*  33 Vel
22834,,HD  31296
97421,,* nu. Tel
41822,,* tet Cnc
41909,,* eta Cnc
23879,,* i Ori
64823,,HD 115478
98438,,*  13 Sge
116264,,*  71 Peg
93124,,V* FF Aql
32489,,*  13 Lyn
31789,,* psi03 Aur
29704,,* f02 Ori
59184,,* E Cen
96288,,HD 184875
58884,,HD 104878
70469,,HD 126218
63117,,HD 112244
30247,,*  45 Aur
50888,,HD  90132
76866,,* chi Ser
26001,,* G Dor
24817,,*  21 Ori
107788,,*  13 Peg
110000,,*  42 Aqr
43414,,HD  76143
40215,,*  55 Cam
103127,,HD 198716
20186,,*  56 Tau
17563,,* u Tau
3951,,HD   4775
66936,,*  84 Vir
86182,,* y Her
6706,,* rho Psc
79050,,HD 144690
75119,,*   6 Ser
115355,,*  64 Peg
42604,,*  34 Lyn
4371,,* phi03 Cet
80782,,HD 148379
94385,,*  20 Aql
28946,,*  40 Aur
116709,,*  18 And
92953,,HD 175219
29246,,*  37 Cam
82802,,*  54 Her
22157,,HD  30210
35083,,HD  56342
34987,,HD  55751
45410,,* pi.02 Cnc
92989,,V* V686 CrA
37853,,* 171 Pup
72131,,HD 129422
40107,,HD  68312
11258,,* lam Hor
27658,,*  55 Ori
11791,,*  75 Cet
29490,,*  36 Cam
102599,,HD 199437
58510,,* b Vir
5268,,* iot Tuc
3138,,*  55 Psc
47723,,* psi Leo
18993,,HD  25621
65301,,*  63 Vir
110109,,HD 211415
52638,,*  42 LMi
89605,,HD 167128
60978,,*  74 UMa
29730,,*  40 Cam
109592,,HD 210939
79804,,V* AT Dra
92112,,*  50 Dra
63432,,*   9 Dra
39117,,HD  64307
92111,,*  28 Sgr
73223,,* R Aps
26248,,* 121 Tau
28949,,HD  41692
110298,,*  30 Peg
80337,,HD 147513
49081,,*  20 LMi
54746,,HD  97495
35987,,*   1 CMi
113957,,* kap Gru
8230,,HD  10824
35848,,HD  58215
62572,,HD 112028
73095,,* c Lup
75178,,*  50 Boo
91013,,HD 171779
94712,,HD 179886
38722,,*  85 Gem
109521,,HD 210715
97650,,*  51 Aql
91217,,HD 171802
90642,,* c Ser
21670,,HD  29499
1645,,* d Psc
84862,,* w Her
35589,,HD  57917
100965,,*  75 Dra
66849,,HD 118978
2568,,*  52 Psc
60379,,HD 107696
20264,,HD  27616
105665,,*  33 Cap
46404,,HD  81809
12086,,*  15 Tri
20430,,* chi Tau
3330,,* rho Tuc
18859,,HD  25457
77858,,HD 142165
96302,,*   9 Cyg
13202,,* gam02 For
78459,,* rho CrB
23221,,*  63 Eri
84979,,* iot Aps
56391,,HD 100493
101483,,* eta Del
29850,,* l Ori
93299,,V* LV Dra
82764,,HD 152815
18396,,HD  24504
105966,,*  35 Vul
79195,,HD 145206
71618,,*  33 Boo
71500,,* a Lup
46735,,*   8 LMi
89851,,HD 168415
39538,,HD  64486
55650,,*  79 Leo
19513,,* p Tau
105143,,*  30 Cap
65728,,HD 117376
43721,,*  57 Cnc
4914,,*  25 Cet
93713,,*  51 Dra
93526,,* g Aql
80399,,CD-29 12513
26536,,*  26 Aur
54849,,* p05 Leo
76013,,* kap01 Aps
12653,,* iot Hor
98962,,*  66 Dra
31579,,V* UU Aur
70602,,* f Boo
20376,,HD  27245
46454,,* ome Leo
46471,Intercrus,*  41 Lyn
35795,,HD  58155
77060,,* eta Lib
930,,* kap02 Scl
102177,,*  51 Cyg
91235,,HD 172044
97646,,HD 186957
89772,,HD 168387
102773,,* sig Pav
7450,,*  50 Cet
61621,,HD 109799
90023,,HD 169110
3544,,HD   4222
34301,,HD  53974
104750,,*   3 PsA
36363,,* y Pup
35855,,HD  58286
69989,,*  18 Boo
6592,,HD   8651
5951,,*  39 Cet
36778,,* z Pup
70794,,* 106 Vir
114273,,*   5 Psc
41817,,HD  72310
9589,,*  60 Cet
101800,,* iot Del
3721,,*  23 Cas
32311,,*  28 Gem
11046,,*  70 Cet
8814,,*  55 And
2240,,HD   2490
57512,,V* V918 Cen
62223,La Superba,V* Y CVn
50333,,*  37 Leo
105972,,*   7 Cep
91494,,V* V718 CrA
61309,,HD 109317
44818,,* tau Cnc
91237,,HD 171834
108661,,* eta PsA
78246,,V* V913 Sco
76618,,HD 139129
11029,,HD  14691
109472,,* e Aqr
9372,,V* AR Cet
25769,,*  17 Cam
112731,,HD 216174
112832,,HD 216149
113521,,*   2 Psc
62423,,*   7 Dra
51585,,*  46 Leo
83962,,HD 155078
23983,,* h Ori
43908,,* zet Oct
117447,,*   6 Cas
31121,,HD  46229
54173,,HD  96146
47956,,* nu. Cha
78012,,* lam CrB
12768,,*  14 Per
33184,,HD  50747
115152,,*  11 And
4510,,* h Psc
47204,,HD  83520
78893,,HD 145454
24254,,V* BN Cam
87847,,HD 163532
26649,,HD  37811
24829,,* zet Pic
52737,,* b01 Hya
32439,23 H. Cam,HD  46588
13782,,*   4 Eri
113996,,*  83 Aqr
15547,,HD  19978
38497,,HD  64572
58379,,HD 103961
79963,,* lam Nor
14376,,*  52 Ari
4293,,* lam Tuc
89507,,HD 167096
73624,,HD 132955
25993,,HD  36848
12332,,* nu. Ari
41323,,HD  71459
44405,,* nu. Cnc
109789,,* lam PsA
3083,,HD   3574
96556,,*  42 Aql
36616,,HD  59686
60855,,* u Cen
18975,,HD  25570
104382,Polaris Australis,* sig Oct
42286,,HD  73887
74305,,HD 134270
111056,,* rho Cep
53273,,* p01 Leo
19398,,HD  26326
33384,,* tet Men
2942,,HD   3421
63031,,* iot Oct
113357,Helvetios,*  51 Peg
79488,,*   9 Her
66634,,*  82 UMa
67304,,HD 119971
94827,,*   2 Vul
20156,,HD  27084
25768,,HD  36553
81305,,HD 149404
28943,,HD  41841
42637,,* eta Cha
19009,,*  36 Tau
95073,,* d Aql
63066,,HD 112213
92831,,HD 175740
27566,,* kap Men
106787,,*   5 Peg
95865,,HD 183275
56290,,HD 100203
92308,,* eta01 CrA
98194,,HD 189178
75572,,HD 137704
35180,,HD  56405
34624,,HD  55070
96536,,HD 184985
46741,,* H Car
34912,,V* UY Lyn
62131,,HD 110666
75647,,HD 137432
27196,,* omi Aur
46358,,HD  82350
89290,,V* V692 CrA
106044,,V* SX Pav
110936,,* nu. Gru
42080,,*   2 UMa
84720,,*  41 Ara
44961,,*  20 Hya
110725,,HD 213022
22626,,HD  30442
103145,,HD 199101
60941,,*  18 Com
38639,,*  26 Lyn
87747,,*  89 Her
43325,,* h Vel
4104,,HD   5098
22871,,* eta Men
68581,,HD 122430
25695,,* 118 Tau
60044,,HD 107193
53781,,HD  95212
102014,,HD 196737
89042,,* iot Pav
13965,,HD  18474
34440,,*  45 Gem
27338,,* 130 Tau
20982,,HD  26659
65112,,V* V964 Cen
72582,,HD 131111
78400,,*  49 Lib
90923,,HD 171301
90133,,* phi Oct
44613,,HD  77601
76957,,V* BP Boo
18141,,*  30 Eri
42712,,HD  74455
72664,,HD 131507
82135,,HD 151078
73133,,* ksi02 Lib
105668,,*  18 Aqr
102497,,HD 197630
56802,,* iot Crt
11249,,* ksi Ari
82402,,* k Her
80008,,HD 147365
38048,,*   5 Pup
105767,,*  21 Aqr
61318,,* q Vir
82960,,*  27 Sco
13265,,* eta03 For
7213,,HD   9525
79672,,*  18 Sco
46578,,HD  82205
88836,,HD 166229
61724,,*  26 Com
93667,,HD 177074
45526,,*  24 Hya
116611,,*  75 Peg
14417,,HD  18438
52689,,* k Leo
61136,,*  35 Cru
103401,,*   7 Aqr
117375,,*  20 Psc
50303,,*  23 LMi
37901,,HD  62902
91004,,*  24 Sgr
29150,,HD  42301
110078,,* psi Oct
66435,,HD 118904
108543,,HD 208737
76106,,HD 138413
89065,,HD 166460
76133,,*  11 Ser
51821,,V* U Ant
100435,,*  25 Vul
24450,,HD  34043
34000,,HD  53921
49005,,HD  86378
97077,,*  10 Vul
56497,,HD 100708
4889,,* sig Psc
52686,,* m Leo
115836,,* tau Oct
29064,,* pi.02 Col
25950,,HD  36408A
23900,,* 103 Tau
4852,,* sig Scl
15861,,*  64 Ari
9570,,* eps Tri
79199,,HD 144987
15643,,HD  20894
1647,,* pi. Tuc
105913,,HD 204018
81252,,* tet TrA
6732,,*  94 Psc
67172,,*  86 Vir
103527,Musica,*  18 Del
105259,,HD 203338
10642,,*  67 Cet
92630,,HD 174387
52422,,*  40 LMi
3675,,*  58 Psc
20860,,HD  26356
98823,,* tau Aql
73193,,*   1 Ser
67250,,HD 120164
84835,,*  74 Her
5346,,* e Psc
107235,,HD 206749
29941,,HD  43955
93225,,HD 176162
14131,,* tet Hyi
6748,,*  47 Cet
59232,,HD 105521
87308,,HD 162555
54029,,HD  95808
94437,,HD 179497
92549,,HD 175225
